"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
-0.0573566041521172,8.56334192366237,-0.479368440652996,0.633418790646345,0.812957829404092,-6.39380702401464,"ADAMTS10"
0.0287952710170982,6.58204554474825,0.226748234994986,0.821390099435444,0.915022318072182,-6.48229355210357,"ADAMTS13"
-0.147533044985173,6.5615360076085,-2.03165157312101,0.046623529495849,0.189419563913957,-4.5243866916135,"ADAMTS14"
-0.134564442699322,9.1647960780504,-1.89600382579057,0.0627769394355258,0.226979705085225,-4.77294642124739,"ADAMTS15"
-0.0528906218929981,5.67050076020887,-0.624144528557868,0.534898119241924,0.749506374073594,-6.31478262007024,"ADAMTS17"
0.314222081753781,8.10171800776022,3.62428575810258,0.0005982330895005,0.0116156299372901,-0.614966276815188,"ADAMTS18"
-0.169208121137924,8.51261732378027,-0.926353900121727,0.357972437230351,0.610426828224758,-6.08423393581906,"ADAMTS19"
-0.0632627649525563,9.29212564938012,-0.772929905643144,0.442597484270944,0.680814965964007,-6.21228433573092,"ADAMTS2"
0.210973572542072,5.99119813595279,2.01911525399364,0.0479487832884776,0.192879496072054,-4.54798691327828,"ADAMTS20"
-0.11745291838357,7.92549067159786,-1.37930694554088,0.172918558821908,0.407469232680342,-5.57684985240884,"ADAMTS3"
0.137417098986186,4.89457614798848,1.35859780370965,0.179358870541092,0.416003975063458,-5.60417111939145,"ADAMTS4"
-0.286978145133654,8.48561850194253,-2.59474072009462,0.0118804480849863,0.0827506984559672,-3.3386859124197,"ADAMTS5"
0.120278472260583,9.55338731344199,1.02933052381235,0.307455062645673,0.562462122525332,-5.98570277406669,"ADAMTS6"
-0.156605720925413,6.08095283722739,-1.63006959552196,0.10832471335067,0.310105570743075,-5.21563651781333,"ADAMTS7"
0.137834858550534,4.30088707089189,1.08542408838189,0.282074715501255,0.53467739127657,-5.92782051084162,"ADAMTS8"
0.0576917689385379,9.59521124577668,0.539713290704572,0.591391779592751,0.788165864923636,-6.36336331375091,"ADAMTS9"
-0.1696506111912,9.58188650015154,-2.52935427373582,0.014072095263691,0.091908638380677,-3.4885012995126,"ADAMTS9-AS2"
-0.247052702303714,10.4910522200371,-3.14303390939253,0.00259808144218668,0.0312433177703799,-1.96842179613674,"ADAMTSL1"
-0.289164671648857,12.0012701880379,-1.04189623558203,0.301638863574405,0.55629381644785,-5.97299342138957,"ADAMTSL2"
0.060683452348095,7.86457609043804,0.468781755309825,0.640924050017557,0.817397368882619,-6.39877922743357,"ADAMTSL3"
-0.220295009691403,9.44645010125313,-0.842745000480079,0.402717258268874,0.647216696615517,-6.15681343028764,"ADAMTSL4"
0.163778751748932,5.25325896967053,1.02340602443631,0.310223526394403,0.565921144754613,-5.99164340178592,"ADAP1"
0.173224691569612,10.7299475124892,2.10828617513225,0.0391900767020506,0.170069107393223,-4.37737404051428,"ADAP2"
-0.619807104641849,12.6066200023049,-4.9612357096068,6.08977581941238e-06,0.000390058563024963,3.7053286814034,"ADAR"
0.189598615691454,6.18621342493322,1.40155390770258,0.166199082656923,0.399274166187899,-5.54706844480499,"ADARB1"
-0.178478127753762,6.83400074642011,-1.37370210717189,0.174643854067802,0.409859514968036,-5.58428249192579,"ADARB2"
0.0841492320133934,9.93679626491384,0.723927442529066,0.471922848072133,0.704923366208134,-6.24841214780467,"ADARB2-AS1"
-0.149837965087283,7.66419683879766,-1.19181498723876,0.238025478598842,0.486713039286084,-5.80995750317531,"ADAT1"
-0.106157668248462,13.0518329232493,-1.10050912115936,0.275504987135654,0.528241813396636,-5.91175089870331,"ADAT2"
